PortCode,IR
ZH134166,0.13931772478142657
ZH003180,0.1393784003030333
ZH090868,0.1393914435860237
ZH625866,0.1396201977512653
ZH138502,0.1397510602917058
ZH381416,0.1399871292447814
ZH001408,0.14000855997408426
ZH601004,0.14003459094804485
ZH801130,0.14018195138854952
ZH503567,0.1404752683049865
ZH906886,0.1407135746543093
ZH949353,0.1408673727870391
ZH802603,0.1409790470035843
ZH672163,0.14123303887199964
ZH802136,0.14138574776700155
ZH207656,0.14151241828450892
ZH721177,0.14170076749128524
ZH007988,0.14181578536196063
ZH365759,0.1420256595797362
ZH379582,0.14216969185489262
ZH939565,0.1422059893761886
ZH133952,0.14229163548649046
ZH194701,0.14247361404100847
ZH085475,0.1427000208960249
ZH902739,0.14298628229398663
ZH509248,0.14335761995912397
ZH402654,0.14356630367078396
ZH926390,0.14379167116589212
ZH182975,0.14417002213722294
ZH087832,0.14422757415665213
ZH182070,0.14454552328159304
ZH412878,0.14470628801786858
ZH421523,0.14485732301971863
ZH470410,0.14492524382927652
ZH032253,0.14504801265643685
ZH064764,0.14517072420713892
ZH588010,0.14532177886193381
ZH728491,0.14532388311727515
ZH143411,0.1453485736813397
ZH864269,0.14543108944541153
ZH574721,0.14554619617771025
ZH755639,0.14563137153414948
ZH037212,0.14573961779784428
ZH951242,0.14628223643489405
ZH396619,0.14628380581022385
ZH109261,0.14634623895290266
ZH091203,0.14648208891799308
ZH781255,0.14682336412202343
ZH087147,0.1470489335941814
ZH170253,0.14747548668012397
ZH843391,0.14757381284886767
ZH388165,0.14762214774336777
ZH629460,0.14763056793878757
ZH138903,0.14828277034742313
ZH968622,0.1486580994941342
ZH066160,0.14880893624786112
ZH156437,0.1488201038163938
ZH483046,0.14890093203947466
ZH938990,0.1489490007243612
ZH030732,0.14895615494372982
ZH685431,0.14909475263645733
ZH867977,0.14946976159096226
ZH145362,0.14947172252094462
ZH112968,0.1495055576098404
ZH826847,0.14978746940257082
ZH717907,0.1500729599921595
ZH093410,0.1501469807507854
ZH803678,0.15033017519889927
ZH228329,0.15033118822636177
ZH369434,0.1503698882043542
ZH408197,0.15053710733832384
ZH715016,0.1506175743924607
ZH202681,0.15098255928204576
ZH012890,0.15118949168924556
ZH743500,0.15143338609112517
ZH076215,0.15144654317476702
ZH683910,0.15172898922282932
ZH222998,0.15174166257641702
ZH793082,0.15177454418998315
ZH409267,0.15183025324454757
ZH853883,0.15213092906828152
ZH136826,0.15213860291677953
ZH674866,0.15225255275759464
ZH009485,0.15240750481350726
ZH679058,0.1524399413973575
ZH265063,0.1526451048358777
ZH664117,0.15312084070695514
ZH668833,0.15312504589903222
ZH138822,0.15348612655820482
ZH160075,0.15382254875125748
ZH407141,0.15389966283787793
ZH079385,0.15416121734785207
ZH107702,0.1542801723278726
ZH552670,0.1544328005257727
ZH001172,0.1544448291688129
ZH599367,0.1545399880441688
ZH622292,0.15465637029701393
ZH630389,0.15477170332799872
ZH424952,0.1549515177447224
ZH395330,0.15508207240206517
ZH682350,0.15527665342906397
ZH159539,0.15532802144193378
ZH574460,0.15539409946484053
ZH642477,0.1555595214265096
ZH120473,0.15581336533025766
ZH207396,0.1558942322721073
ZH185412,0.1559019720445874
ZH777455,0.1567405029778795
ZH196484,0.15678278346983032
ZH901297,0.1569553071333286
ZH016180,0.1574967485554317
ZH685376,0.1579155693426908
ZH205145,0.1579303996165009
ZH111946,0.1580417847269048
ZH010596,0.15810634267653637
ZH245595,0.15820572091797178
ZH473946,0.1583771419702054
ZH243544,0.1583928751581613
ZH226990,0.1584967019702285
ZH603690,0.15869410319643223
ZH945490,0.15884952475064368
ZH711674,0.15934034453366674
ZH335163,0.1593929454016072
ZH710358,0.15967597828073943
ZH608547,0.15973606278819905
ZH807091,0.1598593818013214
ZH640501,0.1598979351919131
ZH065200,0.15989821275281635
ZH816975,0.15995332240553714
ZH000801,0.15999291284616868
ZH691695,0.1600242398632823
ZH785535,0.16012748837993068
ZH630037,0.160147523932614
ZH555681,0.1601678020850724
ZH430713,0.16023529999477124
ZH629221,0.16034553891159545
ZH696829,0.16040601311087874
ZH493906,0.1604536603000377
ZH130691,0.160479719534385
ZH543011,0.1605205376101267
ZH115722,0.1605846855835518
ZH000782,0.16065902359785844
ZH689454,0.16077780569373754
ZH103249,0.160794826672932
ZH593642,0.1608068733418227
ZH013366,0.16087043424289285
ZH695336,0.1611457748659972
ZH536095,0.16136844406609094
ZH573797,0.16142499996584142
ZH084145,0.16172462558973943
ZH325555,0.16227453079117618
ZH651995,0.162393385489034
ZH011833,0.1624489850992348
ZH035361,0.16249753787211296
ZH011149,0.16304699009863657
ZH419298,0.16312793623625255
ZH267516,0.16340367985570806
ZH164965,0.16351443193440302
ZH160026,0.16358265688447157
ZH006028,0.1635955154262293
ZH831570,0.16360706598097952
ZH848807,0.163701816075828
ZH905950,0.1637027643696967
ZH615947,0.16372265719375118
ZH189209,0.16382020673881667
ZH200820,0.16394669369484052
ZH715707,0.16395320575002503
ZH149774,0.16474254897689222
ZH841837,0.16481619271936218
ZH573238,0.16482792741311858
ZH066534,0.16508760189542765
ZH209144,0.16517113832684985
ZH575432,0.16521557593239078
ZH026591,0.1653003886961321
ZH835726,0.16540753210718795
ZH740934,0.16567489478152622
ZH589793,0.16570181041474888
ZH683842,0.16588371444402394
ZH483969,0.16600829590485022
ZH767484,0.16609454778783223
ZH044111,0.1663264717632602
ZH577765,0.1663948362455036
ZH195220,0.16641207126336813
ZH084689,0.16641552474731894
ZH186637,0.166459764193481
ZH436113,0.16646699272231966
ZH014137,0.16651161990829155
ZH763121,0.166716781532007
ZH706065,0.16680821183179653
ZH008388,0.1668613573106038
ZH159411,0.16717773435885097
ZH334279,0.16721878107677426
ZH915569,0.1673948278459314
ZH183633,0.16754736993612987
ZH199647,0.16763324710302985
ZH435380,0.16771839275699094
ZH224211,0.16778395378743202
ZH571272,0.1678139224428282
ZH169636,0.16821792494388263
ZH109502,0.16869370859608762
ZH470469,0.1687485947682534
ZH1015131,0.16893557384692537
ZH398061,0.1691356924166099
ZH014636,0.16976555150689734
ZH024748,0.17001615991171826
ZH093648,0.17041238973196082
ZH565193,0.1704155116386974
ZH698627,0.1704660936444271
ZH303750,0.1706087937972513
ZH066324,0.1706474710553417
ZH684615,0.17096938432390163
ZH350099,0.17115680777755624
ZH698976,0.1712032579778024
ZH729827,0.17120643611141956
ZH060241,0.17126083626159333
ZH856765,0.1713972217188316
ZH576045,0.17141036430555942
ZH442415,0.17149057763703987
ZH860109,0.1714983590758225
ZH314716,0.1716098487711368
ZH188683,0.17170854252856596
ZH759647,0.17172353749948796
ZH959878,0.17175269201154655
ZH160915,0.1718192203245082
ZH446466,0.17182910115881136
ZH110676,0.1721407389338197
ZH342768,0.17222463922888145
ZH881959,0.172276398638564
ZH670558,0.17239684041379452
ZH668677,0.17259306750911035
ZH149523,0.17269354960124753
ZH247711,0.17294249598012498
ZH076836,0.17306277468304687
ZH671724,0.17315646700647064
ZH569701,0.17364899383082325
ZH673224,0.17383845825261596
ZH611041,0.17391650589508365
ZH413214,0.17406948320104196
ZH611165,0.1741759166937183
ZH693413,0.17417659735203417
ZH412154,0.17425115103916203
ZH119347,0.1742664269407373
ZH419625,0.17451911422525224
ZH331842,0.17475389728297455
ZH569266,0.17516424084361948
ZH584121,0.17522174763284723
ZH761707,0.17539425966039798
ZH701958,0.17559500922963686
ZH263766,0.17568884188869274
ZH665153,0.17584969146448312
ZH837519,0.17591250868643918
ZH029065,0.17598087591116607
ZH853977,0.1759842832456718
ZH188094,0.17616761243848242
ZH101823,0.17619243170318263
ZH003288,0.17643709017842846
ZH521129,0.176441898006157
ZH670417,0.1767789105019345
ZH689874,0.17689919861301506
ZH213861,0.1769612809941832
ZH894151,0.17709818030597413
ZH923974,0.1771560939549917
ZH586827,0.1772290810877986
ZH903141,0.1773037488885254
ZH841776,0.1776600927532592
ZH414547,0.17781025550002605
ZH726558,0.17795012830591184
ZH128738,0.17801173853638577
ZH435916,0.17835362002053742
ZH001976,0.17842168746671838
ZH199738,0.17849554481550547
ZH381204,0.17874458087414172
ZH691302,0.1789716201939955
ZH123146,0.17900677632578849
ZH364076,0.17901455204842256
ZH133326,0.17919220663344385
ZH395892,0.17921358721408848
ZH863457,0.17931522761515106
ZH174227,0.17943001961744395
ZH426449,0.1794897786245813
ZH476683,0.17952010142641414
ZH642778,0.17971129064457644
ZH405182,0.18003841004894086
ZH716993,0.18004182693089374
ZH284577,0.1800921827613073
ZH470843,0.18012168531871406
ZH700476,0.18020354884382647
ZH533351,0.18035371548938586
ZH689474,0.18054511628696876
ZH624850,0.18056093137972576
ZH932013,0.1806040905016449
ZH245063,0.18065603606784555
ZH412900,0.18068947896715354
ZH842883,0.1807221153484028
ZH017958,0.18076066230372684
ZH435992,0.18076815382603015
ZH432718,0.18077292672250306
ZH779793,0.18079546119962417
ZH859945,0.18091059015500965
ZH635742,0.18099569262751175
ZH080115,0.1809998186887603
ZH200005,0.18138496077340124
ZH130310,0.18157546816954467
ZH135195,0.18164339451804049
ZH693595,0.18165275316283253
ZH001206,0.18165389626917006
ZH001278,0.18217235075284172
ZH086727,0.18244579737612668
ZH662029,0.18255895865219957
ZH680325,0.18293246634036467
ZH149159,0.18311825683225255
ZH139069,0.18334079057839534
ZH325483,0.1833496808924038
ZH788506,0.1833884479428572
ZH194702,0.18343302417774054
ZH886740,0.18364698634458368
ZH542825,0.18378624863170115
ZH295658,0.18387163157298414
ZH166291,0.18391016599736676
ZH098413,0.18391306143378483
ZH193372,0.1839591434681621
ZH115557,0.18398327218804042
ZH293786,0.1842559547002388
ZH939754,0.1842617638406838
ZH132425,0.18428082903857507
ZH501707,0.18428438963101912
ZH516388,0.18436977180090133
ZH759545,0.18447719638308055
ZH251321,0.18459170671097808
ZH192499,0.1846142730479194
ZH115841,0.18468953214268485
ZH344709,0.1847629878285821
ZH094699,0.18498877294632352
ZH384448,0.18517102073687705
ZH525004,0.18521257724442933
ZH065520,0.1852893218627914
ZH948042,0.18541864735793653
ZH156804,0.18545427528259903
ZH490123,0.18555129831288572
ZH931470,0.18563996965175408
ZH198338,0.18578204402188384
ZH930293,0.18611895848638738
ZH766857,0.1861564372341397
ZH066398,0.1861888042915264
ZH782270,0.18654901215685457
ZH311592,0.18666620955495852
ZH133840,0.18684460232269645
ZH714226,0.1871816922991588
ZH188661,0.18718465195652742
ZH691099,0.18727520734277978
ZH140577,0.18742322182165472
ZH878283,0.18759164449173568
ZH671922,0.18785625150389426
ZH105858,0.18845932515034414
ZH795140,0.18872834018499504
ZH786968,0.18888038031542806
ZH804584,0.1889605393667226
ZH847028,0.18913557621423618
ZH789397,0.18927183300170652
ZH854935,0.18927757606975174
ZH146183,0.1893117323563324
ZH940317,0.1894938385990231
ZH739420,0.18969869887772112
ZH281776,0.18975858791015127
ZH240127,0.18994232647072737
ZH028169,0.18998372647329861
ZH074731,0.1900755638326698
ZH109601,0.19029461133194808
ZH740639,0.1903009117658945
ZH001626,0.19030995100753725
ZH801642,0.190420137763401
ZH116118,0.19046789293474553
ZH574157,0.19057156473883455
ZH066638,0.1906090190160638
ZH076342,0.19094225882680507
ZH381224,0.1910023339887997
ZH576663,0.19101876424363357
ZH881554,0.191091529251714
ZH052419,0.19112227337329316
ZH326061,0.1912419068733959
ZH126793,0.19129659300268806
ZH675310,0.19133263070979917
ZH294111,0.19147152831243575
ZH076335,0.19149252045892315
ZH842871,0.1919114949619686
ZH704944,0.19259021542307922
ZH695232,0.1927652592112929
ZH004176,0.1929556978257199
ZH247944,0.1930201727655191
ZH167863,0.19313699403314205
ZH106464,0.1933958208914814
ZH182635,0.19371602528168394
ZH194704,0.1938412919878052
ZH023799,0.19386382728580334
ZH548426,0.19412158083098982
ZH136016,0.19417891047787886
ZH168779,0.19433157355618225
ZH065493,0.1945251763015998
ZH114089,0.19455913068210315
ZH695032,0.19467584564793514
ZH609755,0.19472075837143954
ZH024256,0.1947381763894422
ZH026791,0.19474499587806152
ZH279714,0.19477572912096128
ZH401621,0.19478438572733117
ZH024674,0.1950659602550794
ZH150178,0.19509167450340248
ZH104574,0.19515521488982635
ZH694517,0.19515805220342333
ZH391624,0.19536281960555793
ZH581526,0.19560929940903535
ZH496094,0.19586639236884892
ZH962941,0.19587885950408157
ZH791726,0.19588068159836408
ZH150054,0.19595299739122723
ZH827238,0.19610134673738563
ZH138877,0.196136796452316
ZH414679,0.19615200774981997
ZH281592,0.19644765737425035
ZH138221,0.19646508002877958
ZH147161,0.19649687896257212
ZH014829,0.19654900329590622
ZH436548,0.19677154008106015
ZH146848,0.1969833803351996
ZH387052,0.19724985568039466
ZH238512,0.197359578792775
ZH002191,0.1976380093701064
ZH765560,0.1978563305526714
ZH767601,0.19826614633405784
ZH398060,0.19829023022977615
ZH262139,0.1983102135680817
ZH115521,0.19840240593816888
ZH572966,0.19859831259943392
ZH899246,0.19871354823048462
ZH153026,0.19881427726477383
ZH854759,0.19898050967239148
ZH086195,0.1991101170387292
ZH064282,0.19920692668548692
ZH531715,0.19924758802720963
ZH017413,0.19927411387393665
ZH180308,0.19929050748489616
ZH677293,0.19929955231583674
ZH924738,0.19946814471871704
ZH493837,0.19953055621333546
ZH105123,0.19953923886176633
ZH234599,0.19994542356122239
ZH551731,0.19994557339240804
ZH561591,0.19999735976799204
ZH117400,0.20002487790014345
ZH548877,0.20010549383138654
ZH917456,0.2002620534507675
ZH120505,0.2002769136831825
ZH153666,0.20033041882617475
ZH579726,0.20042522427578766
ZH803794,0.20044642869099583
ZH945974,0.20047808955803784
ZH148226,0.20060835929349277
ZH917231,0.2008142135123654
ZH117675,0.20088858692840003
ZH074383,0.20089533245906324
ZH685062,0.20161510926432655
ZH567826,0.20162204346608276
ZH819191,0.2019425521745859
ZH070468,0.2019513821002176
ZH130022,0.20205231864712497
ZH120924,0.2022485532525402
ZH433021,0.2023452732306239
ZH681559,0.20241820288210224
ZH025725,0.2026059393987907
ZH543047,0.20301290527283083
ZH881520,0.20319996498072274
ZH019315,0.20325913171185075
ZH614432,0.20354740893303036
ZH183384,0.2035479356381486
ZH596076,0.2035729855080321
ZH023647,0.20367248198094232
ZH177894,0.20396761607778033
ZH613276,0.20399637174206975
ZH563447,0.20401688726731976
ZH715457,0.2040206506921255
ZH613707,0.20408217319355337
ZH574335,0.20409948409827255
ZH575356,0.2041603520243421
ZH617968,0.204204782180404
ZH573083,0.2042346476172395
ZH591565,0.20452134122387952
ZH661080,0.2049259476928366
ZH000936,0.2049290398552247
ZH339456,0.20493406361266733
ZH913985,0.20513282876519154
ZH632692,0.20529102302416993
ZH245817,0.20533597121286692
ZH016731,0.20555138052205196
ZH885673,0.20558423784565538
ZH388745,0.20563933066539797
ZH807448,0.20617831685080867
ZH569716,0.20623699721321098
ZH849684,0.20625877482825772
ZH395002,0.20640342727755867
ZH825007,0.206681421829599
ZH641198,0.2067166023271941
ZH710702,0.20687414758460967
ZH003694,0.20696511604648263
ZH457313,0.20707331509715002
ZH012456,0.20719508003602397
ZH607804,0.20725086212612262
ZH687514,0.2075223239735433
ZH680422,0.2076183514134596
ZH1017024,0.20784366213419825
ZH145391,0.20788374003387422
ZH001339,0.20810873316686365
ZH796927,0.2082899733290106
ZH289619,0.20833814105713694
ZH673190,0.20834883839228538
ZH374224,0.20836663180918383
ZH052335,0.20852556484241183
ZH669940,0.20860996537480117
ZH836114,0.20890120770320258
ZH673023,0.20899638211597008
ZH134937,0.20905916241028316
ZH001259,0.20927250363377806
ZH685813,0.20938891039680052
ZH069212,0.20947305356942234
ZH888128,0.2097602287845552
ZH679232,0.2099496506488226
ZH760570,0.21020978487226985
ZH665014,0.21037032688748378
ZH669734,0.21053533179347667
ZH376355,0.21064343509358624
ZH443146,0.21066868673759914
ZH120776,0.21072952203154952
ZH279283,0.21074974786685763
ZH639178,0.21093095456853705
ZH168296,0.21104674677853658
ZH331025,0.21129112918498744
ZH655109,0.2114511581584102
ZH193777,0.2115270859732181
ZH373649,0.2116922550673061
ZH639177,0.21175145217943478
ZH742286,0.21190981124886424
ZH561951,0.21195702119509707
ZH582127,0.21214139001150942
ZH086617,0.21257056698398588
ZH558653,0.21268500076811575
ZH857706,0.21279333755677515
ZH566399,0.21281509181173225
ZH083655,0.21297518628009704
ZH130154,0.2130768743535429
ZH808434,0.2131544703763327
ZH691462,0.21324368537363694
ZH516036,0.2135460509125413
ZH154015,0.21361147419798845
ZH680590,0.213616799560754
ZH097947,0.21371399194566779
ZH680912,0.21380294693513222
ZH000826,0.21380762213740728
ZH563644,0.2138241607785516
ZH628683,0.21396010972650722
ZH128411,0.2140119743290041
ZH746286,0.2144859585832164
ZH020727,0.21487542615277272
ZH119554,0.21504066891511467
ZH704714,0.21513019383803775
ZH302969,0.21514289966985178
ZH000697,0.2152039643819389
ZH891912,0.21549302973719378
ZH819162,0.21556851440802552
ZH834889,0.21557678390465232
ZH116171,0.2157898043715805
ZH100604,0.2159077423993792
ZH146879,0.21591587805997003
ZH189539,0.21610182658254945
ZH600358,0.2163340226689709
ZH276725,0.21637748629799744
ZH366254,0.21657794597175817
ZH176243,0.21658503832883566
ZH832620,0.21670558172414364
ZH869552,0.21677989014840957
ZH229619,0.2168803992662117
ZH169780,0.21689163666344352
ZH692242,0.21694946645676097
ZH097465,0.21738224932449543
ZH964358,0.2174511248673605
ZH575943,0.2175015047602122
ZH585426,0.2175400771319828
ZH175798,0.2175945061885633
ZH571209,0.2176844489603298
ZH708081,0.21773319558738735
ZH257318,0.21778071674921048
ZH553208,0.21789436612916518
ZH651817,0.21792166084511522
ZH324153,0.21808259474389916
ZH936105,0.21814733458868715
ZH006803,0.21862005887707955
ZH938319,0.21872288094837397
ZH087802,0.2189832564317072
ZH884875,0.21926791086192277
ZH021628,0.21964595606490583
ZH566044,0.21966017334970997
ZH968687,0.2196839018292637
ZH154217,0.21979135261751168
ZH951477,0.21989297208178865
ZH935695,0.219965684547048
ZH167608,0.22008627568356082
ZH903450,0.22009341192277995
ZH104377,0.22050958357965572
ZH957145,0.22063345866601494
ZH049862,0.22097967078375652
ZH261191,0.22111426236716733
ZH694487,0.22123050119875642
ZH278541,0.2212566269362454
ZH677533,0.22145215724376563
ZH845005,0.22148529272416742
ZH674148,0.22154134102780182
ZH817790,0.2216475430377798
ZH239748,0.22174082501464554
ZH835421,0.22204645862213665
ZH380684,0.22216843013959373
ZH229084,0.22253497308219977
ZH006663,0.22262241621957005
ZH193588,0.22269767477626826
ZH699927,0.22275526750548394
ZH969379,0.22280661449633354
ZH224365,0.22326749856374029
ZH996537,0.22329569235808
ZH193547,0.22334022724092403
ZH089246,0.2234245094313423
ZH883660,0.22350374383166632
ZH567001,0.2235950521278378
ZH573675,0.22360341977368725
ZH722920,0.22373931488811022
ZH386717,0.2238323588261019
ZH010462,0.22391719151320313
ZH015115,0.22406669618283118
ZH699419,0.22440380523315412
ZH686584,0.22449422889156442
ZH008826,0.2248150800056759
ZH114593,0.22487691407546037
ZH160489,0.22514128791417742
ZH660383,0.22521614849253832
ZH193669,0.2253448056019291
ZH378326,0.22538426531582487
ZH014349,0.22540597625629538
ZH060559,0.22572509276558395
ZH883277,0.22573705052836612
ZH779515,0.22589408248178253
ZH001617,0.22638146489257394
ZH887670,0.2264631891175366
ZH931179,0.22647549500132452
ZH761623,0.2268045462603822
ZH847507,0.22694636795779763
ZH097549,0.22803280379096375
ZH955003,0.22819085055982752
ZH942673,0.2282252946920792
ZH851473,0.22846287380641275
ZH001794,0.22856884914382056
ZH062266,0.22864243739018267
ZH950598,0.22909661042634324
ZH668352,0.22921886022448026
ZH221696,0.22935051429615322
ZH746122,0.22950494150553488
ZH794755,0.22951897997070514
ZH783959,0.22958654655736893
ZH757342,0.2297001010787497
ZH077679,0.22985801580118945
ZH352163,0.22986151142455466
ZH297144,0.22990137947721814
ZH185091,0.23007637755777668
ZH199613,0.23041102443963615
ZH695167,0.23056618598469578
ZH760724,0.23056748656686862
ZH252076,0.2307730048830884
ZH757977,0.2310640242429032
ZH380748,0.23114370136273557
ZH245732,0.2313607204531195
ZH233627,0.23143324469620233
ZH938268,0.23183136806663682
ZH797288,0.23206255524286687
ZH691689,0.23212699925003422
ZH695341,0.23240996396439695
ZH362548,0.2327971223201766
ZH104651,0.23317845201181298
ZH230632,0.23321729444823133
ZH577118,0.2332804967782513
ZH012287,0.23337887427679987
ZH576662,0.2336943886933453
ZH627627,0.23394256964336507
ZH559144,0.23417224820941757
ZH016352,0.2342498995121366
ZH068467,0.23435164868365835
ZH218270,0.23440067155168778
ZH143889,0.2346776343353942
ZH871817,0.23497830702316844
ZH111769,0.2352784706436361
ZH921880,0.23553435443693763
ZH795610,0.23557288453318667
ZH584935,0.23560174994245536
ZH800787,0.23561144351924196
ZH113644,0.23571918317080068
ZH131263,0.23573664771584185
ZH785982,0.23579968539941826
ZH791733,0.23589672691760993
ZH934239,0.23602549151346328
ZH002486,0.23604502931710958
ZH940005,0.2361343246184291
ZH577625,0.23632248951530538
ZH070620,0.23632604517892458
ZH799272,0.23637100907962696
ZH773991,0.23643805700326526
ZH150490,0.23690549479669293
ZH027098,0.23702801383635472
ZH615227,0.23712535561859568
ZH009317,0.23717250846386548
ZH138660,0.23739587307335808
ZH215111,0.237469917002315
ZH567983,0.2374836302509257
ZH096596,0.23751982271454591
ZH010687,0.23819441313021483
ZH142991,0.23848363935601238
ZH222792,0.23863816161403836
ZH951267,0.23895942123327873
ZH590017,0.2390933804814877
ZH000902,0.23909963046075228
ZH067384,0.239241253147082
ZH784329,0.23926448232119157
ZH012302,0.23927064495778894
ZH006794,0.2393697375894001
ZH705574,0.2393995069902313
ZH639450,0.2394520458710395
ZH173339,0.2395897258024724
ZH136464,0.23986720945853043
ZH941530,0.24030600170326197
ZH748305,0.24041947885195947
ZH536244,0.24049256532198446
ZH715955,0.2406096805006298
ZH715660,0.24088382847499118
ZH539997,0.24101448138031648
ZH667224,0.24115735737974658
ZH016974,0.24132533617549493
ZH408028,0.24136427798573115
ZH866054,0.24137790999184341
ZH006262,0.24138219092325894
ZH009963,0.24161264704625118
ZH740198,0.24197783916923257
ZH184248,0.24220816461861225
ZH677118,0.24222533896599466
ZH178348,0.24226757973120225
ZH607000,0.2423701452989435
ZH178269,0.24248235262194426
ZH032114,0.24251606869386821
ZH605411,0.2427262065679798
ZH001922,0.24276581209885456
ZH676411,0.2428049962545727
ZH457201,0.24295884204363682
ZH115165,0.24326649229711655
ZH966951,0.2433146352979432
ZH200715,0.2434319307703383
ZH516090,0.24383748368470073
ZH948501,0.2442707876434197
ZH130172,0.2442941625566688
ZH240472,0.24441713298643064
ZH072274,0.24449410341503458
ZH505401,0.24493946153295365
ZH573564,0.24500537015138693
ZH209288,0.24510030621196674
ZH811376,0.24520443673573183
ZH003689,0.24547987252860665
ZH616830,0.24564345785654534
ZH537109,0.24566282721458937
ZH020780,0.24573522316329408
ZH188576,0.24598390422611505
ZH983495,0.24650040418497485
ZH576379,0.24653875482468757
ZH179231,0.2465619785116826
ZH182627,0.24666821103081019
ZH702672,0.24670340511194894
ZH438953,0.2467340130826585
ZH821497,0.24676727561516282
ZH163315,0.24677390480140374
ZH487550,0.2470648967220873
ZH942764,0.24737532438536305
ZH015882,0.24741229856793576
ZH614862,0.24771889171746453
ZH020911,0.24820324349798334
ZH392780,0.2482114874969146
ZH673183,0.2482326362176666
ZH182359,0.24830468874200048
ZH085143,0.24836986439574923
ZH155322,0.24837264504710704
ZH808616,0.24861923346838422
ZH114995,0.2490505624555393
ZH123117,0.24918447255680443
ZH553884,0.24928580189153413
ZH419880,0.24955322341813788
ZH141971,0.24961489419268476
ZH803616,0.2496492786465357
ZH544699,0.24973081674258119
ZH112547,0.2497831936577216
ZH820445,0.24990635766679378
ZH593326,0.25026670284329633
ZH182514,0.25049264419909917
ZH016890,0.25052073362880484
ZH202685,0.2507137790904491
ZH707246,0.2509338973580939
ZH224846,0.251042546850404
ZH594419,0.2511535179750142
ZH493021,0.2514295124604601
ZH723743,0.25158243887604165
ZH951608,0.2518855949418441
ZH554192,0.2519622699796461
ZH891094,0.2520731565840918
ZH403170,0.2522145211789316
ZH006273,0.25241451903274675
ZH724188,0.252676613015171
ZH661702,0.2527642496699749
ZH493921,0.25297153447536025
ZH115767,0.25330475951259424
ZH087953,0.2533428064210615
ZH173746,0.25348850509564497
ZH149930,0.2536091802642892
ZH813616,0.253611298257467
ZH710282,0.2536448576903856
ZH400591,0.2536580794219838
ZH666796,0.2537908498388297
ZH385062,0.25393061656330534
ZH634103,0.2540310621351095
ZH171258,0.25415871136803414
ZH204120,0.2541719594106727
ZH557419,0.25418761165061743
ZH847455,0.25428633301511294
ZH130768,0.25443148043266445
ZH115674,0.25452737724494184
ZH977433,0.25457423017380326
ZH352081,0.25467892823426175
ZH198912,0.2547411127847701
ZH068107,0.2549027575980433
ZH790371,0.2549399584383447
ZH201028,0.25494768819548475
ZH222355,0.2554869795467827
ZH125066,0.2556194048904988
ZH719535,0.2556379205690939
ZH277198,0.25639043756092883
ZH004164,0.25639054724544885
ZH028902,0.25710703966171006
ZH230347,0.25720750181285396
ZH198755,0.2573002693571185
ZH792757,0.25730277098629156
ZH916400,0.2579179002947934
ZH271751,0.2581324371610366
ZH392150,0.25818133209235045
ZH590298,0.25849011749587386
ZH713813,0.2591400659824485
ZH105797,0.25915773238149137
ZH576126,0.2594364286640728
ZH859237,0.2597861576057382
ZH144853,0.25995491383828134
ZH867261,0.260374878313385
ZH571321,0.2604361001070077
ZH575416,0.2606814547951364
ZH258686,0.2607731427374324
ZH719142,0.26094100865729614
ZH814197,0.26124901712704207
ZH017987,0.2613552421933364
ZH954327,0.2619875481234246
ZH670204,0.26236575978774107
ZH826171,0.2624808609736166
ZH007623,0.26256087943792233
ZH001907,0.2630317164139091
ZH672754,0.2630360242455789
ZH829511,0.2637844851001923
ZH003733,0.26386805742632247
ZH826235,0.2640132300144246
ZH596281,0.2640431332253816
ZH619046,0.2640811164429261
ZH288860,0.26414153454966577
ZH929999,0.2641435644604834
ZH943534,0.26444405521638054
ZH072207,0.26463239963273105
ZH067306,0.2648255673306671
ZH101155,0.26483899961936813
ZH896649,0.2649900235648473
ZH811798,0.26503172811417863
ZH676385,0.26510992927680127
ZH388422,0.2652924711669463
ZH700121,0.2655114032073198
ZH874869,0.26553472631922115
ZH061481,0.2658884525702392
ZH182818,0.26610082003039714
ZH067534,0.2661325850319653
ZH887241,0.26640821795829844
ZH075259,0.26643623749954765
ZH238290,0.2665317030809346
ZH923585,0.26663068591508526
ZH436421,0.26704843237592885
ZH157732,0.26710878619499656
ZH878244,0.26721097907251534
ZH025492,0.26721439897059884
ZH865275,0.2672425566403727
ZH876866,0.2672438311487001
ZH119968,0.26736751592814084
ZH028761,0.26752541114083017
ZH618587,0.26758262709407693
ZH806397,0.26759528194138504
ZH582012,0.26767414037530834
ZH686787,0.2677517727620935
ZH319183,0.2677540848947195
ZH636997,0.26799579734355805
ZH218796,0.26803526654388704
ZH871494,0.2682218831367082
ZH486957,0.268224177666027
ZH630203,0.26914807581959527
ZH395487,0.2692818272696991
ZH426341,0.269366182718543
ZH081948,0.2698731050015498
ZH576822,0.26995776577138825
ZH584020,0.27002062406886607
ZH901868,0.2700479879114719
ZH107041,0.2702422244618999
ZH154847,0.2704648145376459
ZH879024,0.27061343661132053
ZH954343,0.2706294610952045
ZH266934,0.2710317656855894
ZH064701,0.2711561386591757
ZH871666,0.2713753610185693
ZH424673,0.2714951807305349
ZH600070,0.2715396074184503
ZH689858,0.2717739445087905
ZH830766,0.2717988776437582
ZH935585,0.27181417755973103
ZH173810,0.2719389946898079
ZH699642,0.2721702363119474
ZH061492,0.27253805482361454
ZH686989,0.2726329562827795
ZH794795,0.27280891334256435
